Route_name,Activity,Starting_Point,Distance,Elevation_gain,Rank1,Rank2,ImageUrl1,ImageUrl2,ImageUrl3
SANTUARI DE LES SALINES - EL MOIXER - ROC COMPTADOR - PUIG DE LES SALINES,Senderisme,"a prop de les Salines, Catalunya (España)","9,28km",567m,86,5.0,https://s1.wklcdn.com/image_16/494148/19428398/12572776.400x300.jpg,https://s2.wklcdn.com/image_16/494148/19428398/12572777.400x300.jpg,https://s0.wklcdn.com/image_16/494148/19428398/12572778.400x300.jpg
170525 100 Cims (E) . ALT URGELL. ' Sant Honorat ( nº 190 ) ' i Roca del Corb des de Can Boix ( Peramola ),Senderisme,"a prop de Peramola, Catalunya (España)","12,49km",689m,86,5.0,https://s0.wklcdn.com/image_3/106466/17919678/11315175.400x300.jpg,https://s1.wklcdn.com/image_3/106466/17919678/11315176.400x300.jpg,https://s2.wklcdn.com/image_3/106466/17919678/11315177.400x300.jpg
"Des de Pedralta: Forat dels Bujonis, Roca Sella, Menhir d'es Terme Gros, Puig d'en Barraquer, Puig de les Cols, Puig Basart",Senderisme,"a prop de Casa Nova, Catalunya (España)","8,33km",473m,86,5.0,https://s1.wklcdn.com/image_7/219430/14630561/9092932.400x300.jpg,https://s1.wklcdn.com/image_7/219430/14630561/9093592.400x300.jpg,https://s2.wklcdn.com/image_7/219430/14630561/9093596.400x300.jpg
"Mirador del Pla d la Llet pel Camí Vell d’Aristot a Castellnou de Carcolze, les Bordes de Carcolze i l’Orri d’Aristot",Senderisme,"a prop de Aristot, Catalunya (España)","22,75km",1126m,86,5.0,https://s1.wklcdn.com/image_32/961503/10971864/29491708.400x300.jpg,https://s0.wklcdn.com/image_32/961503/10971864/29491719.400x300.jpg,https://s0.wklcdn.com/image_32/961503/10971864/29491734.400x300.jpg
"Ermita St. Nazari, el Güell, el Prat de la Vola, Fageda de la Grevolosa GR 151.1",Senderisme,"a prop de Joanetes, Catalunya (España)","7,82km",388m,86,5.0,https://s0.wklcdn.com/image_12/373176/9156613/5428302.400x300.jpg,https://s2.wklcdn.com/image_12/373176/9156613/5428319.400x300.jpg,https://s0.wklcdn.com/image_12/373176/9156613/5428320.400x300.jpg
"141211 100 Cims. PRIORAT . ' Montalt Punta N (i Sud) ' amb les seves canals : Roig, Plom i del Mano (GARMIN)",Senderisme,"a prop de Llaberia, Catalunya (España)","10,37km",689m,86,5.0,https://s2.wklcdn.com/image_3/106466/8429636/4925600.400x300.jpg,https://s1.wklcdn.com/image_3/106466/8429636/4925602.400x300.jpg,https://s1.wklcdn.com/image_3/106466/8429636/4925605.400x300.jpg
099 Ruta del Ciment i del Carbó a Ogassa,Senderisme,"a prop de Sant Joan de les Abadesses, Catalunya (España)","12,23km",481m,86,4.67,https://s1.wklcdn.com/image_33/998418/32504625/20920444.400x300.jpg,https://s0.wklcdn.com/image_33/998418/32504625/20920446.400x300.jpg,https://s2.wklcdn.com/image_33/998418/32504625/20920739.400x300.jpg
"Pontons: Ermites (StaMagdalena,StSalvador i StJoan), Coves (Molinot,StSalvador,Bram i Batllevell), 7 Fonts i Roc d la Senyera",Senderisme,"a prop de Pontóns, Catalunya (España)","13,76km",511m,86,4.91,https://s2.wklcdn.com/image_32/961503/20527936/26406305.400x300.jpg,https://s0.wklcdn.com/image_32/961503/20527936/26406312.400x300.jpg,https://s0.wklcdn.com/image_32/961503/20527936/26406315.400x300.jpg
"Cap de la Roca de Galliner per la cresta, Solana de Muntaner, Grauet, Roc de l’Ou i Ferrada del Roc de St Ponç des de Perles",Senderisme,"a prop de Cambrils, Catalunya (España)","15,36km",1166m,86,4.56,https://s2.wklcdn.com/image_32/961503/13349904/24285038.400x300.jpg,https://s2.wklcdn.com/image_32/961503/13349904/24285041.400x300.jpg,https://s2.wklcdn.com/image_32/961503/13349904/24285044.400x300.jpg
Volta Turó de Solanes: Sant Feliu de Codines - Gorg Negre - Mare de Déu del Grau - Gorg de les Elies,Senderisme,"a prop de Sant Feliu de Codines, Catalunya (España)","8,79km",317m,86,4.75,https://s2.wklcdn.com/image_29/883201/51440498/34127354.400x300.jpg,https://s2.wklcdn.com/image_29/883201/51440498/34127381.400x300.jpg,https://s1.wklcdn.com/image_29/883201/51440498/34127395.400x300.jpg
Òrrius al Castell de Burriac (buscant l'ombra),Senderisme,"a prop de Òrrius, Catalunya (España)","11,16km",568m,86,4.84,https://s1.wklcdn.com/image_22/676598/12957843/7980715.400x300.jpg,https://s0.wklcdn.com/image_22/676598/12957843/7980717.400x300.jpg,https://s0.wklcdn.com/image_22/676598/12957844/7980693.400x300.jpg
Vilanova i la Geltrú - Sitges.  100815,Senderisme,"a prop de Vilanova i la Geltrú, Catalunya (España)","10,17km",192m,86,4.5,https://s0.wklcdn.com/image_23/704442/10434834/6282738.400x300.jpg,https://s1.wklcdn.com/image_23/704442/10434834/6282763.400x300.jpg,https://s1.wklcdn.com/image_23/704442/10434834/6282766.400x300.jpg
"Badalona (Can Ruti), Roques del Turó de Donadéu, poblat ibèric de les Maleses, turó de la Nadala i d'altres",Senderisme,"a prop de El Canyet, Catalunya (España)","7,19km",355m,86,4.78,https://s2.wklcdn.com/image_27/821139/69353561/45647414.400x300.jpg,https://s1.wklcdn.com/image_27/821139/69353561/45647431.400x300.jpg,https://s1.wklcdn.com/image_27/821139/69353561/45647452.400x300.jpg
"Penya del Papiol per Arboçar de Baix i Dalt, Serra Gunyoles, Font Cuscó, Can Torres i St Sepulcre des de St Miquel d’Olèrdola",Senderisme,"a prop de La Plana Rodona, Catalunya (España)","14,94km",387m,86,4.78,https://s2.wklcdn.com/image_32/961503/66363823/43831682.400x300.jpg,https://s1.wklcdn.com/image_32/961503/66363823/43831690.400x300.jpg,https://s0.wklcdn.com/image_32/961503/66363823/43831692.400x300.jpg
"Puig Castellar i Creu de Montigalà pel Poblat Ibèric, ermites de St Onofre i St Climent i monestir de St Jeroni de la Murtra",Senderisme,"a prop de Sant Pere de Reixac, Catalunya (España)","12,20km",637m,86,4.89,https://s1.wklcdn.com/image_32/961503/12598242/26756479.400x300.jpg,https://s2.wklcdn.com/image_32/961503/12598242/26756486.400x300.jpg,https://s2.wklcdn.com/image_32/961503/12598242/26756498.400x300.jpg
Elements Singulars del Patrimoni Geològic de Tamariu - Aigua Xelida - Aigua Blava - Ses Falugues amb en Carles Roqué,Senderisme,"a prop de Tamariu, Catalunya (España)","10,07km",534m,86,4.67,https://s1.wklcdn.com/image_7/219430/17038642/10708330.400x300.jpg,https://s2.wklcdn.com/image_7/219430/17038642/10708340.400x300.jpg,https://s0.wklcdn.com/image_7/219430/17038642/10708350.400x300.jpg
Campdevànol-Aparcament de la Font del Querol-Gorgs del Torrent de la Cabana-Gorg de la Ribera d'Estiula,Senderisme,"a prop de Sant Llorenç, Catalunya (España)","11,41km",241m,86,5.0,https://s1.wklcdn.com/image_0/3958/93026536/60850105.400x300.jpg,https://s1.wklcdn.com/image_0/3958/93026536/60850108.400x300.jpg,https://s1.wklcdn.com/image_0/3958/93026536/60850114.400x300.jpg
Viladordis (Manresa)-Font del Soroll-Casa de les Tines-Tres Salts-Font de Borjons-Sant Benet de Bages-Pintures rupestres,Senderisme,"a prop de Viladordis, Catalunya (España)","20,46km",524m,86,5.0,https://s2.wklcdn.com/image_6/187422/68306422/45001670.400x300.jpg,https://s0.wklcdn.com/image_6/187422/68306422/45001737.400x300.jpg,https://s2.wklcdn.com/image_6/187422/68306422/45001799.400x300.jpg
Anglès-Coves d'en Bertran-Can Figueres-La Rocassa-Sant Amanç-Mines del Sant Pare-Anglès,Senderisme,"a prop de Cuch, Catalunya (España)","11,72km",666m,86,5.0,https://s0.wklcdn.com/image_1/45562/64270103/42631761.400x300.jpg,https://s2.wklcdn.com/image_1/45562/64270103/42631787.400x300.jpg,https://s2.wklcdn.com/image_1/45562/64270103/42631790.400x300.jpg
Raval d'Aguilera-Can Ventaiols-Puig d'Aguilera-Ca l'Aguilera de la Costa,Senderisme,"a prop de Òdena, Catalunya (España)","6,66km",257m,86,5.0,https://s0.wklcdn.com/image_6/187422/55788438/37296402.400x300.jpg,https://s2.wklcdn.com/image_6/187422/55788438/37296434.400x300.jpg,https://s2.wklcdn.com/image_6/187422/55788438/37296440.400x300.jpg
200828 100 Cims (E) . Alt Urgell ( nº 230 ) ' Pic (Cogulló) de Turp ',Senderisme,"a prop de Cambrils, Catalunya (España)","6,11km",335m,86,5.0,https://s2.wklcdn.com/image_3/106466/55686329/37276181.400x300.jpg,https://s0.wklcdn.com/image_3/106466/55686329/37276182.400x300.jpg,https://s1.wklcdn.com/image_3/106466/55686329/37276183.400x300.jpg
XVI MARXA dels Traginers Can Pere Tià - Can Ribot - Mas Cals - Dolmens - Fitor - Montagut Petit - Montagut 2019-11-10 7:48,Senderisme,"a prop de Vall-Llobrega, Catalunya (España)","20,89km",616m,86,5.0,https://s0.wklcdn.com/image_1/34039/43432346/28392927.400x300.jpg,https://s1.wklcdn.com/image_1/34039/43432346/28392928.400x300.jpg,https://s0.wklcdn.com/image_1/34039/43432346/28392930.400x300.jpg
158 - 159 - Sant Salvador de les Espases i Puig Cendrós - 100 cims FEEC,Senderisme,"a prop de Olesa de Montserrat, Catalunya (España)","7,25km",455m,86,4.5,https://s2.wklcdn.com/image_25/772700/21963570/13856096.400x300.jpg,https://s1.wklcdn.com/image_25/772700/21963570/13856101.400x300.jpg,https://s0.wklcdn.com/image_25/772700/21963570/13856121.400x300.jpg
Foradada de Cantonigròs (I),Senderisme,"a prop de Santa Maria de Corcó, Catalunya (España)","8,06km",277m,86,4.56,https://s2.wklcdn.com/image_0/21584/52924570/35202269.400x300.jpg,https://s1.wklcdn.com/image_0/21584/52924570/35202274.400x300.jpg,https://s2.wklcdn.com/image_0/21584/52924570/35202275.400x300.jpg
091210 Serra de LLABERIA. COLLDEJOU-BARRANC RIFA-PUIGDEGARSES-COLLDEJOU,Senderisme,"a prop de Colldejou, Catalunya (España)","4,87km",177m,86,4.5,https://s0.wklcdn.com/image_3/106466/1143916/3399216.400x300.jpg,https://s0.wklcdn.com/image_3/106466/1143916/3399222.400x300.jpg,https://s1.wklcdn.com/image_3/106466/1143916/3399223.400x300.jpg
Sant Sadurní de Gallifa (100 cims) pel camí dels Feliuans des de la Masia de la Roca,Senderisme,"a prop de Gallifa, Catalunya (España)","9,30km",474m,86,4.58,https://s1.wklcdn.com/image_6/194342/12062812/7391038.400x300.jpg,https://s2.wklcdn.com/image_6/194342/12062812/7391039.400x300.jpg,https://s0.wklcdn.com/image_6/194342/12062812/7391040.400x300.jpg
"Arboli-Puig Gallicant-El Gorgs-Moli de l,Esquirola-Grau de Vincabrer-Ermita st.Pau-Arboli",Senderisme,"a prop de Siurana de Prades, Catalunya (España)","16,28km",1096m,86,4.89,https://s2.wklcdn.com/image_19/597410/5892249/3180743.400x300.jpg,https://s2.wklcdn.com/image_19/597410/5892249/3180746.400x300.jpg,https://s1.wklcdn.com/image_19/597410/5892249/3180748.400x300.jpg
131129 100 Cims (105). ANOIA. El ' Puig d'Aguilera ' (626m) des del Raval d'Aguilera (Odena),Senderisme,"a prop de Òdena, Catalunya (España)","6,38km",281m,86,4.47,https://s1.wklcdn.com/image_3/106466/5702842/3049915.400x300.jpg,https://s2.wklcdn.com/image_3/106466/5702842/3049916.400x300.jpg,https://s0.wklcdn.com/image_3/106466/5702842/3049917.400x300.jpg
Cim del Turó de Montlleó (361 metres) des de l’Oller del Mas (Manresa-Bages),Senderisme,"a prop de Manresa, Catalunya (España)","7,82km",150m,86,4.5,https://s1.wklcdn.com/image_40/1205870/49459725/33227998.400x300.jpg,https://s1.wklcdn.com/image_40/1205870/49459725/33228001.400x300.jpg,https://s2.wklcdn.com/image_40/1205870/49459725/33228002.400x300.jpg
Sentmenat-Dolmen de Serra Cavallera-Salt de Guanta-Font del Bou-Can Senosa-Font del Xec-El Calvari-Can Fruitós,Senderisme,"a prop de Sentmenat, Catalunya (España)","9,08km",321m,86,4.89,https://s0.wklcdn.com/image_6/187422/63294742/42028059.400x300.jpg,https://s1.wklcdn.com/image_6/187422/63294742/42028078.400x300.jpg,https://s2.wklcdn.com/image_6/187422/63294742/42028094.400x300.jpg
121017 100 Cims (E) - Munt Prades. Del Tillar al ' Tossal de la Baltasana ' per la Moleta i Coves del Pere.,Senderisme,"a prop de Prades, Catalunya (España)","7,21km",484m,86,4.33,https://s1.wklcdn.com/image_3/106466/3495723/1560493.400x300.jpg,https://s2.wklcdn.com/image_3/106466/3495723/1560494.400x300.jpg,https://s2.wklcdn.com/image_3/106466/3495723/1560497.400x300.jpg
"120426 MONTSANT. Al Toll de l'ou pels Graus de la Carabasseta, Portell del Peret i la Cova del Corb.",Senderisme,"a prop de Ulldemolins, Catalunya (España)","10,68km",658m,86,4.75,https://s1.wklcdn.com/image_3/106466/2764310/1111978.400x300.jpg,https://s0.wklcdn.com/image_3/106466/2764310/1111980.400x300.jpg,https://s0.wklcdn.com/image_3/106466/2764310/1111983.400x300.jpg
161207 Munt de Prades. 52 dia Camí de Muntanya ( La Febró ) amb l'afagit dels grauets dels Masets i Corral Nou,Senderisme,"a prop de la Febró, Catalunya (España)","13,83km",497m,86,4.5,https://s0.wklcdn.com/image_3/106466/15734466/9861882.400x300.jpg,https://s1.wklcdn.com/image_3/106466/15734466/9861883.400x300.jpg,https://s0.wklcdn.com/image_3/106466/15734466/9861885.400x300.jpg
Cadiretes megalítica,Senderisme,"a prop de Canyet, Catalunya (España)","12,23km",266m,86,4.84,https://s1.wklcdn.com/image_8/257588/8193598/4755046.400x300.jpg,https://s2.wklcdn.com/image_8/257588/8193598/4755047.400x300.jpg,https://s0.wklcdn.com/image_8/257588/8193599/4755048.400x300.jpg
I BML - BARCELONA MAGIC LINE 30 km - GRÀCIA 2014-03-02 9:40,Senderisme,"a prop de Gràcia, Catalunya (España)","32,05km",935m,86,4.34,https://s0.wklcdn.com/image_1/34039/6252696/3426822.400x300.jpg,https://s2.wklcdn.com/image_1/34039/6252696/3426824.400x300.jpg,https://s0.wklcdn.com/image_1/34039/6252696/3426849.400x300.jpg
"Sant Esteve de Llémena, Ruta 1: Roca del Barret, Sant Cebrià i Mare de Déu de Bell-lloc",Senderisme,"a prop de Sant Esteve de Llémena, Catalunya (España)","5,96km",229m,86,5.0,https://s1.wklcdn.com/image_4/141164/59199687/39592705.400x300.jpg,https://s0.wklcdn.com/image_4/141164/59199687/39592710.400x300.jpg,https://s1.wklcdn.com/image_4/141164/59199687/39592714.400x300.jpg
"LA FALCONERA i PUJOL DE LA MATA + COVA, passant per la Sesta Foréstega, Cova del Muronell i Avenc Local",Senderisme,"a prop de Mura, Catalunya (España)","5,68km",263m,86,5.0,https://s0.wklcdn.com/image_22/676598/58395301/38979345.400x300.jpg,https://s0.wklcdn.com/image_22/676598/58395301/38979384.400x300.jpg,https://s1.wklcdn.com/image_22/676598/58395301/38979424.400x300.jpg
Sant Pere de Ribes - Puig del Montgròs,Senderisme,"a prop de Sant Pere de Ribes, Catalunya (España)","14,73km",398m,86,5.0,https://s1.wklcdn.com/image_23/704442/43714544/28608994.400x300.jpg,https://s1.wklcdn.com/image_23/704442/43714544/28609006.400x300.jpg,https://s1.wklcdn.com/image_23/704442/43714544/28609048.400x300.jpg
"190310 Bosc de Poblet. Mirador de la Pena pels Senders de Matarrucs,Obag de la Pena i Colom, des de les Masies.",Senderisme,"a prop de Poblet, Catalunya (España)","12,11km",637m,86,5.0,https://s1.wklcdn.com/image_3/106466/33998617/21945754.400x300.jpg,https://s0.wklcdn.com/image_3/106466/33998617/21945756.400x300.jpg,https://s2.wklcdn.com/image_3/106466/33998617/21945758.400x300.jpg
Olzinelles-Turó d'en Vives-Sant Martí de Montnegre,Senderisme,"a prop de Olzinellas, Catalunya (España)","16,86km",720m,86,5.0,https://s2.wklcdn.com/image_6/187422/30664690/19656572.400x300.jpg,https://s1.wklcdn.com/image_6/187422/30664690/19656583.400x300.jpg,https://s1.wklcdn.com/image_6/187422/30664690/19656589.400x300.jpg
Cornudella - Ulldemolins - Cornudella,Senderisme,"a prop de Cornudella de Montsant, Catalunya (España)","26,29km",1193m,86,5.0,https://s2.wklcdn.com/image_23/704442/26035862/16653851.400x300.jpg,https://s0.wklcdn.com/image_23/704442/26035862/16653936.400x300.jpg,https://s1.wklcdn.com/image_23/704442/26035862/16653976.400x300.jpg
141214 SANTES CREUS - Castell de l'Albà,Senderisme,"a prop de Santes Creus, Catalunya (España)","19,44km",657m,86,4.5,https://s1.wklcdn.com/image_23/704442/8451327/4939561.400x300.jpg,https://s1.wklcdn.com/image_23/704442/8451327/4939993.400x300.jpg,https://s1.wklcdn.com/image_23/704442/8451327/4949722.400x300.jpg
"130317 100 Cims (E) - BAIX CAMP. De Castelló al ' Molló Puntaire ' pels GR 192 , PR-C 91 i 92",Senderisme,"a prop de Castelló, Catalunya (España)","18,26km",754m,86,5.0,https://s0.wklcdn.com/image_3/106466/4133528/2006088.400x300.jpg,https://s1.wklcdn.com/image_3/106466/4133528/2006089.400x300.jpg,https://s2.wklcdn.com/image_3/106466/4133528/2006090.400x300.jpg
110728 Munt Prades.Capafonts.Riu Brugent-Barulles-Mas del Gravat-GR 171-Coll del Serafí-L'Abellera,Senderisme,"a prop de Capafonts, Catalunya (España)","16,22km",643m,86,5.0,https://s2.wklcdn.com/image_3/106466/1890483/680645.400x300.jpg,https://s0.wklcdn.com/image_3/106466/1890483/680646.400x300.jpg,https://s1.wklcdn.com/image_3/106466/1890483/680647.400x300.jpg
Canoves-Vallfornes-CanCuch-SanSalvador-Canoves,Senderisme,"a prop de Santa Susanna, Catalunya (España)","14,59km",492m,86,4.5,https://s2.wklcdn.com/image_33/1017838/18869346/11887652.400x300.jpg,https://s0.wklcdn.com/image_33/1017838/18869346/11887653.400x300.jpg,https://s1.wklcdn.com/image_33/1017838/18869346/11887654.400x300.jpg
Collserola: de Barcelona (Horta metro Mundet) a Cerdanyola del Vallés (Renfe),Senderisme,"a prop de la Vall d'Hebron, Catalunya (España)","9,47km",208m,86,4.84,https://s1.wklcdn.com/image_33/1017838/36766718/23812786.400x300.jpg,https://s0.wklcdn.com/image_33/1017838/36766718/23812788.400x300.jpg,https://s1.wklcdn.com/image_33/1017838/36766718/23812789.400x300.jpg
Ruta per Cardona 03. Tines de Fontelles del Mas - Sínia de Cal Manel Barraca - Capella de Sant Julià del Guix.,Senderisme,"a prop de Cardona, Catalunya (España)","13,33km",292m,86,4.95,https://s2.wklcdn.com/image_264/7947950/63942742/42557975.400x300.jpg,https://s2.wklcdn.com/image_264/7947950/63942743/42433232.400x300.jpg,https://s1.wklcdn.com/image_264/7947950/63942744/42433273.400x300.jpg
L'Ametlla - l'Ampolla (d'estació a estació),Senderisme,"a prop de l'Ametlla de Mar, Catalunya (España)","16,59km",75m,86,4.83,https://s0.wklcdn.com/image_0/18930/390868/102264.400x300.jpg,https://s1.wklcdn.com/image_0/18930/390868/46878010.400x300.jpg,https://s1.wklcdn.com/image_0/18930/390868/46878013.400x300.jpg
Vilanova de Sau-L'Esquei dels Munts-Salt de la Minyona-Santa Margarida d'Ardola-Puig del Far (832 m.)-Roca del Migdia,Senderisme,"a prop de Vilanova de Sau, Catalunya (España)","14,69km",811m,86,4.76,https://s2.wklcdn.com/image_1/45562/47154114/31113158.400x300.jpg,https://s1.wklcdn.com/image_1/45562/47154114/31113208.400x300.jpg,https://s0.wklcdn.com/image_1/45562/47154114/31113210.400x300.jpg
Sant Pere de Graudescales-El Cogul 1526 m.-El Capolatell (Presó de Busa)-Cingles i L'escala de Busa-Sant Pere,Senderisme,"a prop de Capolat, Catalunya (España)","19,77km",952m,86,4.74,https://s0.wklcdn.com/image_1/45562/6578894/3650634.400x300.jpg,https://s2.wklcdn.com/image_1/45562/6578894/3650639.400x300.jpg,https://s1.wklcdn.com/image_1/45562/6578894/3650653.400x300.jpg
130328 100 Cims (E) - Ribera d'Ebre . TIVISSA . ' La Tossa ' per la LLena i Sant Blai,Senderisme,"a prop de Tivissa, Catalunya (España)","7,13km",447m,86,4.93,https://s0.wklcdn.com/image_3/106466/4190476/2045049.400x300.jpg,https://s1.wklcdn.com/image_3/106466/4190476/2045056.400x300.jpg,https://s1.wklcdn.com/image_3/106466/4190476/2045059.400x300.jpg
95. Senderisme en tren: de Vic a Manlleu per la Ruta del Gurri i la Ruta del Ter GR-210,Senderisme,"a prop de Vic, Catalunya (España)","20,79km",211m,86,4.84,https://s1.wklcdn.com/image_14/438461/8234814/4785022.400x300.jpg,https://s1.wklcdn.com/image_14/438461/8234814/4785052.400x300.jpg,https://s2.wklcdn.com/image_14/438461/8234814/4785056.400x300.jpg
Castell de la Pera - Roca Sereny - Carena dels Emprius - El Llor des de la Muntada,Senderisme,"a prop de Sant Llorenç Savall, Catalunya (España)","10,00km",505m,86,5.0,https://s0.wklcdn.com/image_6/194342/6546910/3628737.400x300.jpg,https://s0.wklcdn.com/image_6/194342/6546910/3628740.400x300.jpg,https://s0.wklcdn.com/image_6/194342/6546910/3628743.400x300.jpg
